activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.021744,0.48761,0.973434,1.305164,0.832195,0.393191
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.426071,0.515762,1.019577,0.372344,0.162651,0.934621
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.026443,0.423279,0.846054,0.037662,0.188032,0.265411
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.009476,0.495209,0.869888,0.021123,0.208691,0.277347
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.059433,0.392075,1.071091,0.293851,0.957332,0.081088
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.060364,0.117783,0.843155,0.053787,2.092921,2.140681
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,0.865219,0.227615,0.447418,0.643267,2.114077,1.815894
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,1.215408,0.271774,0.128799,1.849711,2.43776,1.223499
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,0.828766,0.245804,0.039062,0.352296,0.114866,0.257603
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,1.055115,0.546875,0.379349,0.811218,0.583192,0.847618
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.539444,0.501236,0.11676,0.244722,0.108241,0.542288
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,0.51413,0.775299,0.037552,1.357247,0.275473,1.828504
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,1.126404,0.328995,0.551376,0.434931,0.75101,0.783537
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.616486,0.404617,0.317169,0.10679,1.303944,0.127474
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.659668,0.482025,0.241165,0.479272,0.157415,0.315419
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.850937,0.272888,0.033722,0.501453,0.346301,1.059357
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,0.906174,0.010681,0.006912,0.141464,1.200995,1.785871
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,1.232132,0.164566,0.086609,0.409108,0.545319,1.563023
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
0,0.948532,0.381775,0.199417,0.302289,0.060185,1.031151
